TIME,DEPTH
43.0388,14.4678
43.0488,14.4678
43.0588,14.4678
43.0688,14.4678
43.0788,14.4678
43.0888,14.4678
43.0988,14.4678
43.1088,14.4678
43.1188,14.409
43.1288,14.409
43.1388,14.409
43.1488,14.409
43.1588,14.409
43.1688,14.409
43.1788,14.409
43.1888,14.409
43.1988,14.409
43.2088,14.409
43.2188,14.353
43.2288,14.353
43.2388,14.353
43.2487,14.353
43.2587,14.353
43.2687,14.353
43.2787,14.353
43.2887,14.353
43.2987,14.353
43.3087,14.353
43.3187,14.3004
43.3287,14.3004
43.3387,14.3004
43.3487,14.3004
43.3587,14.3004
43.3687,14.3004
43.3787,14.3004
43.3887,14.3004
43.3987,14.3004
43.4087,14.3004
43.4187,14.2517
43.4287,14.2517
43.4387,14.2517
43.4487,14.2517
43.4587,14.2517
43.4687,14.2517
43.4787,14.2517
43.4887,14.2517
43.4987,14.2517
43.5087,14.2517
43.5187,14.2072
43.5287,14.2072
43.5387,14.2072
43.5487,14.2072
43.5587,14.2072
43.5687,14.2072
43.5787,14.2072
43.5887,14.2072
43.5987,14.2072
43.6087,14.2072
43.6187,14.2072
43.6287,14.1673
43.6387,14.1673
43.6487,14.1673
43.6587,14.1673
43.6687,14.1673
43.6787,14.1673
43.6887,14.1673
43.6987,14.1673
43.7087,14.1673
43.7187,14.1323
43.7287,14.1323
43.7387,14.1323
43.7487,14.1323
43.7587,14.1323
43.7687,14.1323
43.7787,14.1323
43.7887,14.1323
43.7987,14.1323
43.8087,14.1323
43.8187,14.1323
43.8287,14.1026
43.8386,14.1026
43.8486,14.1026
43.8586,14.1026
43.8686,14.1026
43.8786,14.1026
43.8886,14.1026
43.8986,14.1026
43.9086,14.1026
43.9186,14.0782
43.9286,14.0782
43.9386,14.0782
43.9486,14.0782
43.9586,14.0782
43.9686,14.0782
43.9786,14.0782
43.9886,14.0782
43.9986,14.0782
44.0086,14.0782
44.0186,14.0593
44.0286,14.0593
44.0386,14.0593
44.0486,14.0593
44.0586,14.0593
44.0686,14.0593
44.0786,14.0593
44.0886,14.0593
44.0986,14.0593
44.1086,14.0593
44.1186,14.046
44.1286,14.046
44.1386,14.046
44.1486,14.046
44.1586,14.046
44.1686,14.046
44.1786,14.046
44.1886,14.046
44.1986,14.046
44.2086,14.046
44.2186,14.0383
44.2286,14.0383
44.2386,14.0383
44.2486,14.0383
44.2586,14.0383
44.2686,14.0383
44.2786,14.0383
44.2886,14.0383
44.2986,14.0383
44.3086,14.0383
44.3186,14.0383
44.3286,14.0362
44.3386,14.0362
44.3486,14.0362
44.3586,14.0362
44.3686,14.0362
44.3786,14.0362
44.3886,14.0362
44.3986,14.0362
44.4086,14.0362
44.4186,14.0395
44.4286,14.0395
44.4385,14.0395
44.4485,14.0395
44.4585,14.0395
44.4685,14.0395
44.4785,14.0395
44.4885,14.0395
44.4985,14.0395
44.5085,14.0395
44.5185,14.0481
44.5285,14.0481
44.5385,14.0481
44.5485,14.0481
44.5585,14.0481
44.5685,14.0481
44.5785,14.0481
44.5885,14.0481
44.5985,14.0481
44.6085,14.0481
44.6185,14.0481
44.6285,14.0618
44.6385,14.0618
44.6485,14.0618
44.6585,14.0618
44.6685,14.0618
44.6785,14.0618
44.6885,14.0618
44.6985,14.0618
44.7085,14.0618
44.7185,14.0805
44.7285,14.0805
44.7385,14.0805
44.7485,14.0805
44.7585,14.0805
44.7685,14.0805
44.7785,14.0805
44.7885,14.0805
44.7985,14.0805
44.8085,14.0805
44.8185,14.1037
44.8285,14.1037
44.8385,14.1037
44.8485,14.1037
44.8585,14.1037
44.8685,14.1037
44.8785,14.1037
44.8885,14.1037
44.8985,14.1037
44.9085,14.1037
44.9185,14.1314
44.9285,14.1314
44.9385,14.1314
44.9485,14.1314
44.9585,14.1314
44.9685,14.1314
44.9785,14.1314
44.9885,14.1314
44.9985,14.1314
45.0085,14.1314
45.0185,14.1632
45.0285,14.1632
45.0384,14.1632
45.0484,14.1632
45.0584,14.1632
45.0684,14.1632
45.0784,14.1632
45.0884,14.1632
45.0984,14.1632
45.1084,14.1632
45.1184,14.1987
45.1284,14.1987
45.1384,14.1987
45.1484,14.1987
45.1584,14.1987
45.1684,14.1987
45.1784,14.1987
45.1884,14.1987
45.1984,14.1987
45.2084,14.1987
45.2184,14.1987
45.2284,14.2378
45.2384,14.2378
45.2484,14.2378
45.2584,14.2378
45.2684,14.2378
45.2784,14.2378
45.2884,14.2378
45.2984,14.2378
45.3084,14.2378
45.3184,14.2378
45.3284,14.2801
45.3384,14.2801
45.3484,14.2801
45.3584,14.2801
45.3684,14.2801
45.3784,14.2801
45.3884,14.2801
45.3984,14.2801
45.4084,14.2801
45.4184,14.3253
45.4284,14.3253
45.4384,14.3253
45.4484,14.3253
45.4584,14.3253
45.4684,14.3253
45.4784,14.3253
45.4884,14.3253
45.4984,14.3253
45.5084,14.3253
45.5184,14.3731
45.5284,14.3731
45.5384,14.3731
45.5484,14.3731
45.5584,14.3731
45.5684,14.3731
45.5784,14.3731
45.5884,14.3731
45.5984,14.3731
45.6084,14.3731
45.6184,14.4233
45.6283,14.4233
45.6383,14.4233
45.6483,14.4233
45.6583,14.4233
45.6683,14.4233
45.6783,14.4233
45.6883,14.4233
45.6983,14.4233
45.7083,14.4233
45.7183,14.4756
45.7283,14.4756
45.7383,14.4756
45.7483,14.4756
45.7583,14.4756
45.7683,14.4756
45.7783,14.4756
45.7883,14.4756
45.7983,14.4756
45.8083,14.4756
45.8183,14.5298
45.8283,14.5298
45.8383,14.5298
45.8483,14.5298
45.8583,14.5298
45.8683,14.5298
45.8783,14.5298
45.8883,14.5298
45.8983,14.5298
45.9083,14.5298
45.9183,14.5856
45.9283,14.5856
45.9383,14.5856
45.9483,14.5856
45.9583,14.5856
45.9683,14.5856
45.9783,14.5856
45.9883,14.5856
45.9983,14.5856
46.0083,14.5856
46.0183,14.6429
46.0283,14.6429
46.0383,14.6429
46.0483,14.6429
46.0583,14.6429
46.0683,14.6429
46.0783,14.6429
46.0883,14.6429
46.0983,14.6429
46.1083,14.6429
46.1183,14.7015
46.1283,14.7015
46.1383,14.7015
46.1483,14.7015
46.1583,14.7015
46.1683,14.7015
46.1783,14.7015
46.1883,14.7015
46.1983,14.7015
46.2083,14.7015
46.2183,14.7611
46.2282,14.7611
46.2382,14.7611
46.2482,14.7611
46.2582,14.7611
46.2682,14.7611
46.2782,14.7611
46.2882,14.7611
46.2982,14.7611
46.3082,14.7611
46.3182,14.8216
46.3282,14.8216
46.3382,14.8216
46.3482,14.8216
46.3582,14.8216
46.3682,14.8216
46.3782,14.8216
46.3882,14.8216
46.3982,14.8216
46.4082,14.8216
46.4182,14.8829
46.4282,14.8829
46.4382,14.8829
46.4482,14.8829
46.4582,14.8829
46.4682,14.8829
46.4782,14.8829
46.4882,14.8829
46.4982,14.8829
46.5082,14.8829
46.5182,14.9449
46.5282,14.9449
46.5382,14.9449
46.5482,14.9449
46.5582,14.9449
46.5682,14.9449
46.5782,14.9449
46.5882,14.9449
46.5982,14.9449
46.6082,14.9449
46.6182,15.0075
46.6282,15.0075
46.6382,15.0075
46.6482,15.0075
46.6582,15.0075
46.6682,15.0075
46.6782,15.0075
46.6882,15.0075
46.6982,15.0075
46.7082,15.0075
46.7182,15.0709
46.7282,15.0709
46.7382,15.0709
46.7482,15.0709
46.7582,15.0709
46.7682,15.0709
46.7782,15.0709
46.7882,15.0709
46.7982,15.0709
46.8082,15.0709
46.8181,15.1353
46.8281,15.1353
46.8381,15.1353
46.8481,15.1353
46.8581,15.1353
46.8681,15.1353
46.8781,15.1353
46.8881,15.1353
46.8981,15.1353
46.9081,15.1353
46.9181,15.201
46.9281,15.201
46.9381,15.201
46.9481,15.201
46.9581,15.201
46.9681,15.201
46.9781,15.201
46.9881,15.201
46.9981,15.201
47.0081,15.201
47.0181,15.2678
47.0281,15.2678
47.0381,15.2678
47.0481,15.2678
47.0581,15.2678
47.0681,15.2678
47.0781,15.2678
47.0881,15.2678
47.0981,15.2678
47.1081,15.2678
47.1181,15.3351
47.1281,15.3351
47.1381,15.3351
47.1481,15.3351
47.1581,15.3351
47.1681,15.3351
47.1781,15.3351
47.1881,15.3351
47.1981,15.3351
47.2081,15.3351
47.2181,15.4023
47.2281,15.4023
47.2381,15.4023
47.2481,15.4023
47.2581,15.4023
47.2681,15.4023
47.2781,15.4023
47.2881,15.4023
47.2981,15.4023
47.3081,15.4023
47.3181,15.4689
47.3281,15.4689
47.3381,15.4689
47.3481,15.4689
47.3581,15.4689
47.3681,15.4689
47.3781,15.4689
47.3881,15.4689
47.3981,15.4689
47.4081,15.4689
47.418,15.5341
47.428,15.5341
47.438,15.5341
47.448,15.5341
47.458,15.5341
47.468,15.5341
47.478,15.5341
47.488,15.5341
47.498,15.5341
47.508,15.5341
47.518,15.5972
47.528,15.5972
47.538,15.5972
47.548,15.5972
47.558,15.5972
47.568,15.5972
47.578,15.5972
47.588,15.5972
47.598,15.5972
47.608,15.5972
47.618,15.6577
47.628,15.6577
47.638,15.6577
47.648,15.6577
47.658,15.6577
47.668,15.6577
47.678,15.6577
47.688,15.6577
47.698,15.6577
47.708,15.6577
47.718,15.715
47.728,15.715
47.738,15.715
47.748,15.715
47.758,15.715
47.768,15.715
47.778,15.715
47.788,15.715
47.798,15.715
47.808,15.715
47.818,15.7685
47.828,15.7685
47.838,15.7685
47.848,15.7685
47.858,15.7685
47.868,15.7685
47.878,15.7685
47.888,15.7685
47.898,15.7685
47.908,15.7685
47.918,15.8178
47.928,15.8178
47.938,15.8178
47.948,15.8178
47.958,15.8178
47.968,15.8178
47.978,15.8178
47.988,15.8178
47.998,15.8178
48.0079,15.8178
48.0179,15.8624
48.0279,15.8624
48.0379,15.8624
48.0479,15.8624
48.0579,15.8624
48.0679,15.8624
48.0779,15.8624
48.0879,15.8624
48.0979,15.8624
48.1079,15.8624
48.1179,15.9021
48.1279,15.9021
48.1379,15.9021
48.1479,15.9021
48.1579,15.9021
48.1679,15.9021
48.1779,15.9021
48.1879,15.9021
48.1979,15.9021
48.2079,15.9021
48.2179,15.9365
48.2279,15.9365
48.2379,15.9365
48.2479,15.9365
48.2579,15.9365
48.2679,15.9365
48.2779,15.9365
48.2879,15.9365
48.2979,15.9365
48.3079,15.9365
48.3179,15.9654
48.3279,15.9654
48.3379,15.9654
48.3479,15.9654
48.3579,15.9654
48.3679,15.9654
48.3779,15.9654
48.3879,15.9654
48.3979,15.9654
48.4079,15.9654
48.4179,15.9886
48.4279,15.9886
48.4379,15.9886
48.4479,15.9886
48.4579,15.9886
48.4679,15.9886
48.4779,15.9886
48.4879,15.9886
48.4979,15.9886
48.5079,15.9886
48.5179,16.006
48.5279,16.006
48.5379,16.006
48.5479,16.006
48.5579,16.006
48.5679,16.006
48.5779,16.006
48.5879,16.006
48.5979,16.006
48.6078,16.006
48.6178,16.0176
48.6278,16.0176
48.6378,16.0176
48.6478,16.0176
48.6578,16.0176
48.6678,16.0176
48.6778,16.0176
48.6878,16.0176
48.6978,16.0176
48.7078,16.0176
48.7178,16.0234
48.7278,16.0234
48.7378,16.0234
48.7478,16.0234
48.7578,16.0234
48.7678,16.0234
48.7778,16.0234
48.7878,16.0234
48.7978,16.0234
48.8078,16.0234
48.8178,16.0235
48.8278,16.0235
48.8378,16.0235
48.8478,16.0235
48.8578,16.0235
48.8678,16.0235
48.8778,16.0235
48.8878,16.0235
48.8978,16.0235
48.9078,16.0235
48.9178,16.0181
48.9278,16.0181
48.9378,16.0181
48.9478,16.0181
48.9578,16.0181
48.9678,16.0181
48.9778,16.0181
48.9878,16.0181
48.9978,16.0181
49.0078,16.0181
49.0178,16.0073
49.0278,16.0073
49.0378,16.0073
49.0478,16.0073
49.0578,16.0073
49.0678,16.0073
49.0778,16.0073
49.0878,16.0073
49.0978,16.0073
49.1078,16.0073
49.1178,15.9913
49.1278,15.9913
49.1378,15.9913
49.1478,15.9913
49.1578,15.9913
49.1678,15.9913
49.1778,15.9913
49.1878,15.9913
49.1978,15.9913
49.2077,15.9913
49.2177,15.9705
49.2277,15.9705
49.2377,15.9705
49.2477,15.9705
49.2577,15.9705
49.2677,15.9705
49.2777,15.9705
49.2877,15.9705
49.2977,15.9705
49.3077,15.9705
49.3177,15.9451
49.3277,15.9451
49.3377,15.9451
49.3477,15.9451
49.3577,15.9451
49.3677,15.9451
49.3777,15.9451
49.3877,15.9451
49.3977,15.9451
49.4077,15.9451
49.4177,15.9154
49.4277,15.9154
49.4377,15.9154
49.4477,15.9154
49.4577,15.9154
49.4677,15.9154
49.4777,15.9154
49.4877,15.9154
49.4977,15.9154
49.5077,15.9154
49.5177,15.8817
49.5277,15.8817
49.5377,15.8817
49.5477,15.8817
49.5577,15.8817
49.5677,15.8817
49.5777,15.8817
49.5877,15.8817
49.5977,15.8817
49.6077,15.8817
49.6177,15.8443
49.6277,15.8443
49.6377,15.8443
49.6477,15.8443
49.6577,15.8443
49.6677,15.8443
49.6777,15.8443
49.6877,15.8443
49.6977,15.8443
49.7077,15.8443
49.7177,15.8036
49.7277,15.8036
49.7377,15.8036
49.7477,15.8036
49.7577,15.8036
49.7677,15.8036
49.7777,15.8036
49.7877,15.8036
49.7976,15.8036
49.8076,15.8036
49.8176,15.7598
49.8276,15.7598
49.8376,15.7598
49.8476,15.7598
49.8576,15.7598
49.8676,15.7598
49.8776,15.7598
49.8876,15.7598
49.8976,15.7598
49.9076,15.7598
49.9176,15.7134
49.9276,15.7134
49.9376,15.7134
49.9476,15.7134
49.9576,15.7134
49.9676,15.7134
49.9776,15.7134
49.9876,15.7134
49.9976,15.7134
50.0076,15.7134
50.0176,15.6645
50.0276,15.6645
50.0376,15.6645
50.0476,15.6645
50.0576,15.6645
50.0676,15.6645
50.0776,15.6645
50.0876,15.6645
50.0976,15.6645
50.1076,15.6645
50.1176,15.6134
50.1276,15.6134
50.1376,15.6134
50.1476,15.6134
50.1576,15.6134
50.1676,15.6134
50.1776,15.6134
50.1876,15.6134
50.1976,15.6134
50.2076,15.6134
50.2176,15.5605
50.2276,15.5605
50.2376,15.5605
50.2476,15.5605
50.2576,15.5605
50.2676,15.5605
50.2776,15.5605
50.2876,15.5605
50.2976,15.5605
50.3076,15.5605
50.3176,15.5059
50.3276,15.5059
50.3376,15.5059
50.3476,15.5059
50.3576,15.5059
50.3676,15.5059
50.3776,15.5059
50.3876,15.5059
50.3975,15.5059
50.4075,15.5059
50.4175,15.4499
50.4275,15.4499
50.4375,15.4499
50.4475,15.4499
50.4575,15.4499
50.4675,15.4499
50.4775,15.4499
50.4875,15.4499
50.4975,15.4499
50.5075,15.4499
50.5175,15.3926
50.5275,15.3926
50.5375,15.3926
50.5475,15.3926
50.5575,15.3926
50.5675,15.3926
50.5775,15.3926
50.5875,15.3926
50.5975,15.3926
50.6075,15.3926
50.6175,15.3344
50.6275,15.3344
50.6375,15.3344
50.6475,15.3344
50.6575,15.3344
50.6675,15.3344
50.6775,15.3344
50.6875,15.3344
50.6975,15.3344
50.7075,15.3344
50.7175,15.2753
50.7275,15.2753
50.7375,15.2753
50.7475,15.2753
50.7575,15.2753
50.7675,15.2753
50.7775,15.2753
50.7875,15.2753
50.7975,15.2753
50.8075,15.2753
50.8175,15.2156
50.8275,15.2156
50.8375,15.2156
50.8475,15.2156
50.8575,15.2156
50.8675,15.2156
50.8775,15.2156
50.8875,15.2156
50.8975,15.2156
50.9075,15.2156
50.9175,15.1553
50.9275,15.1553
50.9375,15.1553
50.9475,15.1553
50.9575,15.1553
50.9675,15.1553
50.9775,15.1553
50.9874,15.1553
50.9974,15.1553
51.0074,15.1553
51.0174,15.0946
51.0274,15.0946
51.0374,15.0946
51.0474,15.0946
51.0574,15.0946
51.0674,15.0946
51.0774,15.0946
51.0874,15.0946
51.0974,15.0946
51.1074,15.0946
51.1174,15.0336
51.1274,15.0336
51.1374,15.0336
51.1474,15.0336
51.1574,15.0336
51.1674,15.0336
51.1774,15.0336
51.1874,15.0336
51.1974,15.0336
51.2074,15.0336
51.2174,14.9723
51.2274,14.9723
51.2374,14.9723
51.2474,14.9723
51.2574,14.9723
51.2674,14.9723
51.2774,14.9723
51.2874,14.9723
51.2974,14.9723
51.3074,14.9723
51.3174,14.9104
51.3274,14.9104
51.3374,14.9104
51.3474,14.9104
51.3574,14.9104
51.3674,14.9104
51.3774,14.9104
51.3874,14.9104
51.3974,14.9104
51.4074,14.9104
51.4174,14.8476
51.4274,14.8476
51.4374,14.8476
51.4474,14.8476
51.4574,14.8476
51.4674,14.8476
51.4774,14.8476
51.4874,14.8476
51.4974,14.8476
51.5074,14.8476
TIME,DEPTH
0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,20.0001
0.11,20.0001
0.12,20.0001
0.13,20.0001
0.14,20.0001
0.15,20.0001
0.16,20.0001
0.17,20.0001
0.18,20.0001
0.19,20.0001
0.2,20.0002
0.21,20.0002
0.22,20.0002
0.23,20.0002
0.24,20.0002
0.25,20.0002
0.26,20.0002
0.27,20.0002
0.28,20.0002
0.29,20.0002
0.3,20.0004
0.31,20.0004
0.32,20.0004
0.33,20.0004
0.34,20.0004
0.35,20.0004
0.36,20.0004
0.37,20.0004
0.38,20.0004
0.39,20.0004
0.4,20.0008
0.41,20.0008
0.42,20.0008
0.43,20.0008
0.44,20.0008
0.45,20.0008
0.46,20.0008
0.47,20.0008
0.48,20.0008
0.49,20.0008
0.5,20.0012
0.51,20.0012
0.52,20.0012
0.53,20.0012
0.54,20.0012
0.55,20.0012
0.56,20.0012
0.57,20.0012
0.58,20.0012
0.59,20.0012
0.6,20.0017
0.61,20.0017
0.62,20.0017
0.63,20.0017
0.64,20.0017
0.65,20.0017
0.66,20.0017
0.67,20.0017
0.68,20.0017
0.69,20.0017
0.7,20.0023
0.71,20.0023
0.72,20.0023
0.73,20.0023
0.74,20.0023
0.75,20.0023
0.76,20.0023
0.77,20.0023
0.78,20.0023
0.79,20.0023
0.8,20.0031
0.81,20.0031
0.82,20.0031
0.83,20.0031
0.839999,20.0031
0.849999,20.0031
0.859999,20.0031
0.869999,20.0031
0.879999,20.0031
0.889999,20.0031
0.899999,20.0039
0.909999,20.0039
0.919999,20.0039
0.929999,20.0039
0.939999,20.0039
0.949999,20.0039
0.959999,20.0039
0.969999,20.0039
0.979999,20.0039
0.989999,20.0039
0.999999,20.0049
1.01,20.0049
1.02,20.0049
1.03,20.0049
1.04,20.0049
1.05,20.0049
1.06,20.0049
1.07,20.0049
1.08,20.0049
1.09,20.0049
1.1,20.0061
1.11,20.0061
1.12,20.0061
1.13,20.0061
1.14,20.0061
1.15,20.0061
1.16,20.0061
1.17,20.0061
1.18,20.0061
1.19,20.0061
1.2,20.0073
1.21,20.0073
1.22,20.0073
1.23,20.0073
1.24,20.0073
1.25,20.0073
1.26,20.0073
1.27,20.0073
1.28,20.0073
1.29,20.0073
1.3,20.0073
1.31,20.0088
1.32,20.0088
1.33,20.0088
1.34,20.0088
1.35,20.0088
1.36,20.0088
1.37,20.0088
1.38,20.0088
1.39,20.0088
1.4,20.0088
1.41,20.0104
1.42,20.0104
1.43,20.0104
1.44,20.0104
1.45,20.0104
1.46,20.0104
1.47,20.0104
1.48,20.0104
1.49,20.0104
1.5,20.0121
1.51,20.0121
1.52,20.0121
1.53,20.0121
1.54,20.0121
1.55,20.0121
1.56,20.0121
1.57,20.0121
1.58,20.0121
1.59,20.0121
1.6,20.0121
1.61,20.014
1.62,20.014
1.63,20.014
1.64,20.014
1.65,20.014
1.66,20.014
1.67,20.014
1.68,20.014
1.69,20.014
1.7,20.0161
1.71,20.0161
1.72,20.0161
1.73,20.0161
1.74,20.0161
1.75,20.0161
1.76,20.0161
1.77,20.0161
1.78,20.0161
1.79,20.0161
1.8,20.0183
1.81,20.0183
1.82,20.0183
1.83,20.0183
1.84,20.0183
1.85,20.0183
1.86,20.0183
1.87,20.0183
1.88,20.0183
1.89,20.0183
1.9,20.0206
1.91,20.0206
1.92,20.0206
1.93,20.0206
1.94,20.0206
1.95,20.0206
1.96,20.0206
1.97,20.0206
1.98,20.0206
1.99,20.0206
2,20.0231
2.01,20.0231
2.02,20.0231
2.03,20.0231
2.04,20.0231
2.05,20.0231
2.06,20.0231
2.07,20.0231
2.08,20.0231
2.09,20.0231
2.1,20.0257
2.11,20.0257
2.12,20.0257
2.13,20.0257
2.14,20.0257
2.15,20.0257
2.16,20.0257
2.17,20.0257
2.18,20.0257
2.19,20.0257
2.2,20.0283
2.21,20.0283
2.22,20.0283
2.23,20.0283
2.24,20.0283
2.25,20.0283
2.26,20.0283
2.27,20.0283
2.28,20.0283
2.29,20.0283
2.3,20.0311
2.31,20.0311
2.32,20.0311
2.33,20.0311
2.34,20.0311
2.35,20.0311
2.36,20.0311
2.37,20.0311
2.38,20.0311
2.39,20.0311
2.4,20.0339
2.41,20.0339
2.42,20.0339
2.43,20.0339
2.44,20.0339
2.45,20.0339
2.46,20.0339
2.47,20.0339
2.48,20.0339
2.49,20.0339
2.5,20.0367
2.51,20.0367
2.52,20.0367
2.53,20.0367
2.54,20.0367
2.55,20.0367
2.56,20.0367
2.57,20.0367
2.58,20.0367
2.59,20.0367
2.6,20.0395
2.61,20.0395
2.62,20.0395
2.63,20.0395
2.64,20.0395
2.65,20.0395
2.66,20.0395
2.67,20.0395
2.68,20.0395
2.69,20.0395
2.7,20.0422
2.71,20.0422
2.72,20.0422
2.73,20.0422
2.74,20.0422
2.75,20.0422
2.76,20.0422
2.77,20.0422
2.78,20.0422
2.79,20.0422
2.8,20.0448
2.81,20.0448
2.82,20.0448
2.83,20.0448
2.84,20.0448
2.85,20.0448
2.86,20.0448
2.87,20.0448
2.88,20.0448
2.89,20.0448
2.9,20.0473
2.91,20.0473
2.92,20.0473
2.93,20.0473
2.94,20.0473
2.95,20.0473
2.96,20.0473
2.97,20.0473
2.98,20.0473
2.99,20.0473
3,20.0497
3.01,20.0497
3.02,20.0497
3.03,20.0497
3.04,20.0497
3.05,20.0497
3.06,20.0497
3.07,20.0497
3.08,20.0497
3.09,20.0497
3.1,20.0517
3.11,20.0517
3.12,20.0517
3.13,20.0517
3.14,20.0517
3.15,20.0517
3.16,20.0517
3.17,20.0517
3.18,20.0517
3.19,20.0517
3.2,20.0535
3.21,20.0535
3.22,20.0535
3.23,20.0535
3.24,20.0535
3.25,20.0535
3.26,20.0535
3.27,20.0535
3.28,20.0535
3.29,20.0535
3.3,20.055
3.31,20.055
3.32,20.055
3.33,20.055
3.34,20.055
3.35,20.055
3.36,20.055
3.37,20.055
3.38,20.055
3.39,20.055
3.4,20.0561
3.41,20.0561
3.42,20.0561
3.43,20.0561
3.44,20.0561
3.45,20.0561
3.46,20.0561
3.47,20.0561
3.48,20.0561
3.49,20.0561
3.5,20.0568
3.51,20.0568
3.52,20.0568
3.53,20.0568
3.54,20.0568
3.55,20.0568
3.56,20.0568
3.57,20.0568
3.58,20.0568
3.59,20.0568
3.6,20.0569
3.61,20.0569
3.62,20.0569
3.63,20.0569
3.64,20.0569
3.65,20.0569
3.66,20.0569
3.67,20.0569
3.68,20.0569
3.69,20.0569
3.7,20.0566
3.71,20.0566
3.72,20.0566
3.73,20.0566
3.74,20.0566
3.75,20.0566
3.76,20.0566
3.77,20.0566
3.78,20.0566
3.79,20.0566
3.8,20.0557
3.81,20.0557
3.82,20.0557
3.83,20.0557
3.84,20.0557
3.85,20.0557
3.86,20.0557
3.87,20.0557
3.88,20.0557
3.89,20.0557
3.9,20.0542
3.91,20.0542
3.92,20.0542
3.93,20.0542
3.94,20.0542
3.95,20.0542
3.96,20.0542
3.97,20.0542
3.98,20.0542
3.99,20.0542
4,20.052
4.01,20.052
4.02,20.052
4.03,20.052
4.04,20.052
4.05,20.052
4.06,20.052
4.07,20.052
4.08,20.052
4.09,20.052
4.1,20.0491
4.11,20.0491
4.12,20.0491
4.13,20.0491
4.14,20.0491
4.15,20.0491
4.16,20.0491
4.17,20.0491
4.18,20.0491
4.19,20.0491
4.2,20.0491
4.21,20.0454
4.22,20.0454
4.23,20.0454
4.24,20.0454
4.25,20.0454
4.26,20.0454
4.27,20.0454
4.28,20.0454
4.29,20.0454
4.3,20.041
4.31,20.041
4.32,20.041
4.33,20.041
4.34,20.041
4.35,20.041
4.36,20.041
4.37001,20.041
4.38001,20.041
4.39001,20.041
4.40001,20.0358
4.41001,20.0358
4.42001,20.0358
4.43001,20.0358
4.44001,20.0358
4.45001,20.0358
4.46001,20.0358
4.47001,20.0358
4.48001,20.0358
4.49001,20.0358
4.50001,20.0297
4.51001,20.0297
4.52001,20.0297
4.53001,20.0297
4.54001,20.0297
4.55001,20.0297
4.56001,20.0297
4.57001,20.0297
4.58001,20.0297
4.59001,20.0297
4.60001,20.0228
4.61001,20.0228
4.62001,20.0228
4.63001,20.0228
4.64001,20.0228
4.65001,20.0228
4.66001,20.0228
4.67001,20.0228
4.68001,20.0228
4.69001,20.0228
4.70001,20.015
4.71001,20.015
4.72001,20.015
4.73001,20.015
4.74001,20.015
4.75001,20.015
4.76001,20.015
4.77001,20.015
4.78001,20.015
4.79001,20.015
4.80001,20.015
4.81002,20.0063
4.82002,20.0063
4.83002,20.0063
4.84002,20.0063
4.85002,20.0063
4.86002,20.0063
4.87002,20.0063
4.88002,20.0063
4.89002,20.0063
4.90002,19.9966
4.91002,19.9966
4.92002,19.9966
4.93002,19.9966
4.94002,19.9966
4.95002,19.9966
4.96002,19.9966
4.97002,19.9966
4.98002,19.9966
4.99002,19.9966
5.00002,19.9861
5.01002,19.9861
5.02002,19.9861
5.03002,19.9861
5.04002,19.9861
5.05002,19.9861
5.06002,19.9861
5.07002,19.9861
5.08002,19.9861
5.09002,19.9861
5.10002,19.9746
5.11002,19.9746
5.12002,19.9746
5.13002,19.9746
5.14002,19.9746
5.15002,19.9746
5.16002,19.9746
5.17002,19.9746
5.18002,19.9746
5.19002,19.9746
5.20002,19.9621
5.21002,19.9621
5.22002,19.9621
5.23002,19.9621
5.24003,19.9621
5.25003,19.9621
5.26003,19.9621
5.27003,19.9621
5.28003,19.9621
5.29003,19.9621
5.30003,19.9487
5.31003,19.9487
5.32003,19.9487
5.33003,19.9487
5.34003,19.9487
5.35003,19.9487
5.36003,19.9487
5.37003,19.9487
5.38003,19.9487
5.39003,19.9487
5.40003,19.9344
5.41003,19.9344
5.42003,19.9344
5.43003,19.9344
5.44003,19.9344
5.45003,19.9344
5.46003,19.9344
5.47003,19.9344
5.48003,19.9344
5.49003,19.9344
5.50003,19.9192
5.51003,19.9192
5.52003,19.9192
5.53003,19.9192
5.54003,19.9192
5.55003,19.9192
5.56003,19.9192
5.57003,19.9192
5.58003,19.9192
5.59003,19.9192
5.60003,19.903
5.61003,19.903
5.62003,19.903
5.63003,19.903
5.64003,19.903
5.65003,19.903
5.66003,19.903
5.67003,19.903
5.68004,19.903
5.69004,19.903
5.70004,19.886
5.71004,19.886
5.72004,19.886
5.73004,19.886
5.74004,19.886
5.75004,19.886
5.76004,19.886
5.77004,19.886
5.78004,19.886
5.79004,19.886
5.80004,19.868
5.81004,19.868
5.82004,19.868
5.83004,19.868
5.84004,19.868
5.85004,19.868
5.86004,19.868
5.87004,19.868
5.88004,19.868
5.89004,19.868
5.90004,19.8491
5.91004,19.8491
5.92004,19.8491
5.93004,19.8491
5.94004,19.8491
5.95004,19.8491
5.96004,19.8491
5.97004,19.8491
5.98004,19.8491
5.99004,19.8491
6.00004,19.8294
6.01004,19.8294
6.02004,19.8294
6.03004,19.8294
6.04004,19.8294
6.05004,19.8294
6.06004,19.8294
6.07004,19.8294
6.08004,19.8294
6.09004,19.8294
6.10004,19.8088
6.11004,19.8088
6.12005,19.8088
6.13005,19.8088
6.14005,19.8088
